tweet_id,favorite_count,retweet_count,created_at,retweet
827324948884643840,15826,3026,Fri Feb 03 01:16:53 +0000 2017,False
827199976799354881,10565,2215,Thu Feb 02 17:00:17 +0000 2017,False
826958653328592898,21546,4970,Thu Feb 02 01:01:21 +0000 2017,False
826848821049180160,36282,10106,Wed Feb 01 17:44:55 +0000 2017,False
826615380357632002,0,3971,Wed Feb 01 02:17:19 +0000 2017,True
826598799820865537,5122,250,Wed Feb 01 01:11:25 +0000 2017,False
826598365270007810,10040,2331,Wed Feb 01 01:09:42 +0000 2017,False
826476773533745153,18388,4171,Tue Jan 31 17:06:32 +0000 2017,False
826240494070030336,13282,2599,Tue Jan 31 01:27:39 +0000 2017,False
826204788643753985,4876,922,Mon Jan 30 23:05:46 +0000 2017,False
826115272272650244,15640,3097,Mon Jan 30 17:10:04 +0000 2017,False
825876512159186944,10481,1865,Mon Jan 30 01:21:19 +0000 2017,False
825829644528148480,12735,2482,Sun Jan 29 22:15:05 +0000 2017,False
825535076884762624,56854,17537,Sun Jan 29 02:44:34 +0000 2017,False
825147591692263424,18287,4532,Sat Jan 28 01:04:51 +0000 2017,False
